file_name,complexity_score,cik,filing_date
https://www.sec.gov/Archives/edgar/data/1280452/000143774916026344/mpwr20151119_10k.htm,0.3187123105496067,1280452,20160229
https://www.sec.gov/Archives/edgar/data/861842/000143774916026345/caty20151231_10k.htm,0.2428717151600524,861842,20160229
https://www.sec.gov/Archives/edgar/data/814453/000081445316000176/nwl-12312015x10k.htm,0.5299287683823529,814453,20160229
https://www.sec.gov/Archives/edgar/data/1201792/000120179216000005/apei-20151231x10k.htm,0.12872211970018,1201792,20160229
https://www.sec.gov/Archives/edgar/data/1561660/000162828016011961/pegi2015123110k.htm,0.5174698668461684,1561660,20160229
https://www.sec.gov/Archives/edgar/data/884624/000156459016013722/ofix-10k_20151231.htm,0.37549832100971,884624,20160229
https://www.sec.gov/Archives/edgar/data/1401667/000156459016013716/pbyi-10k_20151231.htm,0.1275289642054297,1401667,20160229
https://www.sec.gov/Archives/edgar/data/1269021/000156459016013714/ptla-10k_20151231.htm,0.2411298656562177,1269021,20160229
https://www.sec.gov/Archives/edgar/data/1046568/000156459016013719/ceco-10k_20151231.htm,0.1879295532646048,1046568,20160229
https://www.sec.gov/Archives/edgar/data/1010612/000119312516485321/d62359d10k.htm,0.5133449638051696,1010612,20160229
https://www.sec.gov/Archives/edgar/data/1109242/000110924216000010/hafc201510-kmain.htm,0.2589641434262948,1109242,20160229
https://www.sec.gov/Archives/edgar/data/1159036/000115903616000100/halo-12312015x10k.htm,0.2623711025687961,1159036,20160229
https://www.sec.gov/Archives/edgar/data/1125345/000112534516000046/form10k.htm,0.2466114817717792,1125345,20160229
https://www.sec.gov/Archives/edgar/data/1120295/000112029516000134/a2015q4form10-k.htm,0.4303780705820035,1120295,20160229
https://www.sec.gov/Archives/edgar/data/799233/000079923316000056/htld201510k.htm,0.1501848428835489,799233,20160229
https://www.sec.gov/Archives/edgar/data/1176334/000117633416000159/a2015123110-k.htm,0.2221552230279757,1176334,20160229
https://www.sec.gov/Archives/edgar/data/1645494/000119312516485276/d15560d10k.htm,0.6160920895544386,1645494,20160229
https://www.sec.gov/Archives/edgar/data/879585/000155837016003680/atni-20151231x10k.htm,0.4207056998836759,879585,20160229
https://www.sec.gov/Archives/edgar/data/1015328/000101532816000285/wtfc-201510xk.htm,0.2728156607798465,1015328,20160229
https://www.sec.gov/Archives/edgar/data/1140536/000114053616000035/wtw10-k2015.htm,0.3276583133006223,1140536,20160229
https://www.sec.gov/Archives/edgar/data/875357/000087535716000044/a20151231bokf10k.htm,0.4483453920056933,875357,20160229
https://www.sec.gov/Archives/edgar/data/1555365/000155536516000038/wwav-20151231x10k.htm,0.2977919814061592,1555365,20160229
https://www.sec.gov/Archives/edgar/data/1378946/000119312516485012/d30733d10k.htm,0.4395657770114384,1378946,20160229
https://www.sec.gov/Archives/edgar/data/1510580/000156459016013699/kite-10k_20151231.htm,0.2135456849994489,1510580,20160229
https://www.sec.gov/Archives/edgar/data/1462633/000162828016011939/jive-12312015x10k.htm,0.2495567084783608,1462633,20160229
https://www.sec.gov/Archives/edgar/data/865752/000110465916100960/a15-23471_110k.htm,0.3371124711548108,865752,20160229
https://www.sec.gov/Archives/edgar/data/356213/000035621316000069/pnk1231201510k.htm,0.1326047358834244,356213,20160229
https://www.sec.gov/Archives/edgar/data/1094831/000119312516484938/d77592d10k.htm,0.6104226002617197,1094831,20160229
https://www.sec.gov/Archives/edgar/data/742126/000104746916010575/a2227445z10-k.htm,0.1525508824778897,742126,20160229
https://www.sec.gov/Archives/edgar/data/729986/000119312516484917/d221835d10k.htm,0.3737624909262205,729986,20160229
https://www.sec.gov/Archives/edgar/data/700733/000070073316000048/npbc10k2015.htm,0.2818650276277394,700733,20160229
https://www.sec.gov/Archives/edgar/data/917491/000119312516484895/d62023d10k.htm,0.2415678297037615,917491,20160229
https://www.sec.gov/Archives/edgar/data/90498/000117184316008237/f10k_022916p.htm,0.2435390522033121,90498,20160229
https://www.sec.gov/Archives/edgar/data/1049782/000104978216000010/brkl-20151231x10k.htm,0.5609495636377027,1049782,20160229
https://www.sec.gov/Archives/edgar/data/1043277/000104327716000020/chrw-10k2015.htm,0.228090808653195,1043277,20160229
https://www.sec.gov/Archives/edgar/data/1086222/000108622216000245/akam10k123115.htm,0.4192118816624745,1086222,20160229
https://www.sec.gov/Archives/edgar/data/1108205/000119312516484817/d124290d10k.htm,0.2220917873629773,1108205,20160229
https://www.sec.gov/Archives/edgar/data/790359/000114036116055455/form10k.htm,0.2536624818484274,790359,20160229
https://www.sec.gov/Archives/edgar/data/1326583/000119312516484757/d78402d10k.htm,0.260491211999771,1326583,20160229
https://www.sec.gov/Archives/edgar/data/1323885/000132388516000025/atrc-20151231x10k.htm,0.2636819589910016,1323885,20160229
https://www.sec.gov/Archives/edgar/data/856982/000085698216000076/mmsi-12312015x10k.htm,0.2728619318624776,856982,20160229
https://www.sec.gov/Archives/edgar/data/706129/000119312516484740/d96886d10k.htm,0.3026249791004848,706129,20160229
